comment_id,author,time,likes_count,text,parent_id,video_id
Ugwgr20IlUi74zYxYQF4AaABAg,@rockstartai,1717905343.204848,0,"The solution: a free, quality education model, based on first principles and human connection (no digital AI tutors!)
I linked our initiative on our channel, for anyone that wants to help us make Neoducation a reality",,XlnspY2wOVw
Ugy0cxwd9wGAdJMyGkF4AaABAg,@HopelessSpecies,1717905343.206826,0,Liberalism is the main problem,,XlnspY2wOVw
UgyG-ez6WGiAe_KwoNp4AaABAg,@lawrencejones451,1717905343.208626,0,We are at bottom internationally!,,XlnspY2wOVw
UgwfqFPMMrx5_M7Saa54AaABAg,@lawrencejones451,1717905343.210162,0,Public Education is just that public!!,,XlnspY2wOVw
UgyBT4TYe1BHDxGqdwd4AaABAg,@catpowerro1110,1717905343.211645,0,"Most americans believe the Earth is flat and that the contrails left in the sky by airplanes are part of a global conspiracy and they are actualy chemicals. Also, most americans can barely read english. The education system is not failing in NA, it is working as intented.",,XlnspY2wOVw
UgywaWs3bauUmuKinhd4AaABAg,@tex-do1wm,1717905343.214659,0,Democrats are destroying education,,XlnspY2wOVw
Ugx_MmAnnA1WEg4LxoJ4AaABAg,@jameshoward-wr4cj,1717905343.216,0,I think we need less holidays and less professional development days off every month there is many off days no wounder nobody learns anything or maybe we should adopt style Japanese schools system but in English,,XlnspY2wOVw
UgxvR7BN9gO8Bpqy8pJ4AaABAg,@elliotjordan2326,1717905343.218581,0,Politicians want to keep the population dumb.,,XlnspY2wOVw
UgyEn8FYx32ImExkGvN4AaABAg,@lupemerrit,1717905343.221123,0,Check PISA scores.  We are so far behind from the rest of the world.  It makes me sick.,,XlnspY2wOVw
UgzhHgTb-H0lL2KP7QN4AaABAg,@roadracer1584,1717905343.22227,0,We have a class based education system. My guess is test scores of students from high income US households compete favorably with the highest scoring students  worldwide.,,XlnspY2wOVw
Ugx4knl8LmMFT02bM4x4AaABAg,@jibs722,1717905343.224587,0,If American public education is failong imagine others in third world countries,,XlnspY2wOVw
UgxLK2am6BMNiwl95Hh4AaABAg,@Baczkowa78,1717905343.225737,0,So sad they are still showing students and teachers in masks. Always subliminally pushing the propaganda.,,XlnspY2wOVw
UgyV_bVn3vFvBuAcQMF4AaABAg,@pradaguccifendichanel2619,1717905347.041909,0,So they brought common core in order to teach algebra early wtf. Common core in the inner cities hasnt done any good. With the technology we have with cell phones in the palm of your hands where is algebra needed only in construction.,,XlnspY2wOVw
Ugy3M7nAyOHCjkCsZv54AaABAg,@ChanGeXperience,1717905350.170897,0,"Understandably math is important, but when was the last time that you had to apply Pythagorean theorem in real life situations, or knowing how to do the derivatives of anything? I certainly can't recall it. How about teaching math that can help what everyone can use and many that is lacking in, like: how to budget and balance your account? How to convert from different systems of measurements (and knowing that there are different systems of measurements around the world)? Just a few examples, I am sure there are more",,XlnspY2wOVw
UgwggAb5KFAQdnMI3up4AaABAg,@imikalfunangongo,1717905347.045083,0,STANDARDS?? Start with the university and low expectations of future teachers.,,XlnspY2wOVw
UgxyG-ktUzuG_ajasFZ4AaABAg,@nicholasseasholtz7313,1717905355.600971,0,Lord.  Help America’s education industry to rebound.  Amen.  Restore it to a five star capacity.,,XlnspY2wOVw
UgyallnoLHco14WjgLx4AaABAg,@andersonrobert-yp4ru,1717905355.603549,0,Many parents blame teachers but forget whether they educate themselves and their kids to be civil in the school?,,XlnspY2wOVw
UgwRt1lP_y6h4k8h2a94AaABAg,@christopherhughes9787,1717905355.605889,0,Just say: teach them to be good drones who's goal should be good quarterlies for shareholders.,,XlnspY2wOVw
UgwzUJioNbIgmJgq1SF4AaABAg,@christopherhughes9787,1717905355.607039,0,And of course every parent blames the teachers for their kids underperforming.,,XlnspY2wOVw
UgyCzp5a-q0_j3vr9N14AaABAg,@HughJason,1717905355.608192,0,Far too many teachers are women.,,XlnspY2wOVw
UgwF2w0F1qN9TBsio4p4AaABAg,@chrisvild1263,1717905355.609325,0,That first problem is not an equation.,,XlnspY2wOVw
UgwiCp4I2Sy2cOYeGeN4AaABAg,@RohitKulan,1717905355.610347,0,Solution: just copy Finland's education system.,,XlnspY2wOVw
Ugx3fvvZlY3XEzUKduJ4AaABAg,@EricPham-gr8pg,1717905355.611388,0,The problem is time space is not 2 dimensions and old mathematics book can not teach children to see how time change mathe even in counting or multiplication ect that is scary if we cary into machinery .like one mistake in coca cola bottle company lost a million dollars in a single hour before mistake detect. Time is spiral and that is the problem,,XlnspY2wOVw
Ugxzp_KCeWguGW5Kl1V4AaABAg,@EricPham-gr8pg,1717905355.612412,0,Is education a computer programing lab or a nursery to care for garden of human plants or to product docile workers and farmers ? 😢,,XlnspY2wOVw
UgxrUZ5kuIUhJ6soTbd4AaABAg,@ashaharyani7733,1717905355.613431,0,Nice channal 🎉,,XlnspY2wOVw
UgyD6XrcEI_VFGtLSGl4AaABAg,@phamhuyvinh,1717905355.999442,0,"The US has always had middling scores ever since international testing came into being in the 60’s   That’s because we have universal compulsory education K-12. Other nations like China only test their most able students through tracking so of course they will score higher than us.

The best US schools are run by the Department of Defense. They out score all other US schools on every metric. That because students at those school are raised in homes where respect is taught, discipline is a expected, and there is no childhood poverty.

Also this is a puff piece for Common Core. CC is incredibly stupid with their backwards design that is pedagogically and developmentally inappropriate. It was roundly flayed by actual experts who study education.",,XlnspY2wOVw
UgzEhFfkapSoa3VJEv94AaABAg,@shadowgod7523,1717905356.003049,0,Do your research on John D. Rockefeller… let’s start with this,,XlnspY2wOVw
Ugzy0zbQ1Uorfdg7KOR4AaABAg,@exitar1,1717905356.006083,0,because the politicians want it that way...,,XlnspY2wOVw
Ugxp5LJD9fxqSJQ-5BZ4AaABAg,@VKs-h9b,1717905356.007445,0,Standardized Mediocrity.,,XlnspY2wOVw
Ugwzz1iHRXhpQkU8TCt4AaABAg,@markgracy8716,1717905356.008737,0,Just because the bar is raised does not mean that everyone will be able to jump over it.,,XlnspY2wOVw
Ugz4kV8nNcL_dRg3m2R4AaABAg,@nicholasdocter4975,1717905356.011321,0,"One thing I'm wondering: if it's true what President Obama said,  that our students are just as capable and smart as those of other countries performing better in education,  then why doesn't our country look to Korea (for example) to provide a model we can emulate?  I'm not sure if this is addressed in the video or where Common Core came from.",,XlnspY2wOVw
UgyKgaz1scP5_c__kP54AaABAg,@danielcallum8015,1717905356.012603,0,Why should I like zelensky because I’m British?,,XlnspY2wOVw
UgwKIvALDalR9pNmOh94AaABAg,@pctellez1206,1717905356.013884,0,"Everything that is public does't get enogh founds to make it look bad, that way the private sector comes to empty your pockets and mekes it look better, {Education shouldn't be a business}",,XlnspY2wOVw
Ugx3XRpQ94g8h0K81lV4AaABAg,@gameoftomes14,1717905356.017406,0,"I was studying to be a teacher, but I became so discouraged because my job would be changing so much based on who is in office and who is in the school board. And I would have to put in so many unpaid hours into lesson plans, grading, updating curriculum, designing worksheets and stuff. Also the low pay and disgust people would aim at me when I told them my career choice.",,XlnspY2wOVw
UgyrBt2NL8NTEqJ3N9V4AaABAg,@TJeffersonForPresident2024,1717905356.018556,0,"Maybe if we weren't wasting our time and money trying to teach third world immigrants we could do a better job for the descendants of the people that founded and built the country.  Sorry, but Africa, the Middle East and anywhere south of the border have always been hopeless causes.  The education cartel is just importing students to stay attached to the nipple of government spending.",,XlnspY2wOVw
Ugwzh7IhMIIB-1CjAZB4AaABAg,@cyirvine6300,1717905356.0197,0,"This is BS. It has nothing to do with teachers. The reason is that students don't have to try. They don't have to achieve anything. If they are held back as a consequence,  the schools are not financially reimbursed, so they just push them along.",,XlnspY2wOVw
UgwXnhOdnCPW4XrqqqN4AaABAg,@peterhughes4762,1717905356.020799,0,Poor behavior is the issue.,,XlnspY2wOVw
UgzQAZVzVp8X06-GWM94AaABAg,@markalphauber78,1717905355.60227,0,"Schools have failed.  Im a former bouncer who can beat almost anyones ass.  And me, nor my kids are going to go to their institutions.  Just make a callcenter business call.  And you will see the sht and trash the system produces",,XlnspY2wOVw
UgyeUckx82olu3lrZZF4AaABAg,@dr_flunks,1717905355.599677,0,i don't get the impression that teachers care too much for critical feedback.,,XlnspY2wOVw
UgyaEeZLAgC2RoVKCQx4AaABAg,@R0binah00d,1717905347.048074,0,"The issue is caring more about peoples feelings than teaching actual facts. Gets the lunacy out of the classroom. Reinstall FACTUAL learning. Things will improve. Sadly, nothing will change, and everything will stay on the toilet.",,XlnspY2wOVw
UgwoRHxYAH_9PZ31fhV4AaABAg,@matrixabandonedanddissolve9172,1717905355.598387,0,The Government fails at EVERYTHING.,,XlnspY2wOVw
Ugyqv3-c5pwvCqVqCFp4AaABAg,@michaelpalus7929,1717905354.160134,0,Parents are FAILING not the schools.,,XlnspY2wOVw
Ugz-AaodI4Yk5qDpd5B4AaABAg,@SorayaWhitethorn,1717905354.161627,0,Education starts at home...Maybe there needs to be a culture to nurture and appreciate Education in general,,XlnspY2wOVw
UgyL_haWO_KztfL9Msl4AaABAg,@eliazruis4761,1717905354.163125,0,The government did the same thing with the COVID “vaccine” policies! Pure garbage. People should make their own medical choices.,,XlnspY2wOVw
Ugzf_M_u7mfdj0GhldB4AaABAg,@Ritamiller78,1717905354.164498,0,As an american i hated our school system...i educated myself and taught myself 2 extra languages... so many countries surpass us.its a shame.,,XlnspY2wOVw
UgzsA8zY4zyYcFB7hHV4AaABAg,@AnonymousStranger-up5he,1717905354.167076,0,The opening statement in this video is the stupidity that is the cause of America's failing education system. Liberals are the reason education in America is a failure.,,XlnspY2wOVw
UgxkY0ZzDVIjEitHJe94AaABAg,@jimmychang-zq9zg,1717905354.170789,0,Simple - Reagan Republicans defunded education via reduction of taxation on the wealthy. Look at taxes in 1970’s and public  education performance,,XlnspY2wOVw
UgzRT6ERntXiLwLPiYd4AaABAg,@sunburnfm,1717905354.17193,0,I hate this VOX style,,XlnspY2wOVw
UgzvPFgn2yZGp0nWY614AaABAg,@lanesview,1717905354.17423,0,"I am a student teacher ( I dont know if the right word, but i study education) in Brazil. 

Here, we have a similar system to the common core we called ""Base Nacional Comum Curricular,"" which  translates to a national base common curriculum that isn't the same as common core but has similarities. Here is a new thing, but in my experience, it is working well because its a ""base"" doenst need to be exactly the same as is says has some freedom of what you want to do in your classroom. Also, our commom curriculum has differences in each state and city because of the difference of culture and social environment.

Still, i believe a common core/curriculum isn't the solution to a better quality of education.",,XlnspY2wOVw
Ugwyr909Bb05CarZBmx4AaABAg,@user-ci3zv9oh9h,1717905354.175401,0,"I learned math in the 90s. I tutor elementary school kids in English, and their math is incredibly better than mine, even though I'm 20 years older. And they learned with common core. Just because parents don't understand it means it's a bad system.",,XlnspY2wOVw
UgzZY9sV_9rz-HhBGWd4AaABAg,@Dleefrlula,1717905354.1785,0,"Same as medical system…..bureaucracy.,",,XlnspY2wOVw
Ugw3HXK2BZAmfhUTkQJ4AaABAg.9zl7AEaKooH9zrPMAF3ddr,@Liberalcali,1717905354.408937,0,Have you solved a math problem using common core it’s so confusing,,XlnspY2wOVw
Ugw3HXK2BZAmfhUTkQJ4AaABAg.9zl7AEaKooH9zr_Q0J_Ytp,@EnthusiasticTent-xt8fh,1717905354.412346,0," @Liberalcali  No, has anyone?",,XlnspY2wOVw
